Id,HomeTeam,HomeIsFromBigSix,HomeIsNewInPL,HomeRedCardsInLastMatch,AwayTeam,AwayIsFromBigSix,AwayIsNewInPL,AwayRedCardsInLastMatch,FullTimeResult
3519,Bournemouth,0,1,0,Southampton,0,0,0,A
3520,Brentford,0,0,0,Chelsea,1,0,0,D
3521,Liverpool,1,0,0,West Ham,0,0,0,H
3522,Newcastle,0,0,0,Everton,0,0,0,H
3523,Man United,1,0,0,Tottenham,1,0,0,H
3524,Fulham,0,1,0,Aston Villa,0,0,0,H
3525,Leicester,0,0,0,Leeds,0,0,0,H
3526,Nott'm Forest,0,1,0,Liverpool,1,0,0,H
3527,Everton,0,0,0,Crystal Palace,0,0,0,H
3528,Man City,1,0,0,Brighton,0,0,0,H
3529,Chelsea,1,0,0,Man United,1,0,0,D
3530,Aston Villa,0,0,1,Brentford,0,0,0,H
3531,Leeds,0,0,0,Fulham,0,1,0,A
3532,Southampton,0,0,0,Arsenal,1,0,0,D
3533,Wolves,0,0,0,Leicester,0,0,0,A
3534,Tottenham,1,0,0,Newcastle,0,0,0,A
3535,West Ham,0,0,0,Bournemouth,0,1,0,H
3536,Leicester,0,0,0,Man City,1,0,0,A
3537,Bournemouth,0,1,0,Tottenham,1,0,0,A
3538,Brentford,0,0,0,Wolves,0,0,0,D
3539,Brighton,0,0,0,Chelsea,1,0,0,H
3540,Crystal Palace,0,0,0,Southampton,0,0,0,H
3541,Newcastle,0,0,0,Aston Villa,0,0,0,H
3542,Fulham,0,1,0,Everton,0,0,0,D
3543,Liverpool,1,0,0,Leeds,0,0,0,A
3544,Arsenal,1,0,0,Nott'm Forest,0,1,0,H
3545,Man United,1,0,0,West Ham,0,0,0,H
3546,Leeds,0,0,0,Bournemouth,0,1,0,H
3547,Man City,1,0,0,Fulham,0,1,0,H
3548,Nott'm Forest,0,1,0,Brentford,0,0,0,D
3549,Wolves,0,0,1,Brighton,0,0,0,A
3550,Everton,0,0,0,Leicester,0,0,0,A
3551,Chelsea,1,0,0,Arsenal,1,0,0,A
3552,Aston Villa,0,0,0,Man United,1,0,0,H
3553,Southampton,0,0,0,Newcastle,0,0,0,A
3554,West Ham,0,0,0,Crystal Palace,0,0,0,A
3555,Tottenham,1,0,0,Liverpool,1,0,0,A
3556,Man City,1,0,1,Brentford,0,0,0,A
3557,Bournemouth,0,1,0,Everton,0,0,0,H
3558,Liverpool,1,0,0,Southampton,0,0,0,H
3559,Nott'm Forest,0,1,0,Crystal Palace,0,0,0,H
3560,Tottenham,1,0,0,Leeds,0,0,0,H
3561,West Ham,0,0,0,Leicester,0,0,0,A
3562,Newcastle,0,0,0,Chelsea,1,0,0,H
3563,Wolves,0,0,1,Arsenal,1,0,0,A
3564,Brighton,0,0,0,Aston Villa,0,0,0,A
3565,Fulham,0,1,0,Man United,1,0,0,A
3566,Brentford,0,0,0,Tottenham,1,0,0,D
3567,Crystal Palace,0,0,0,Fulham,0,1,0,A
3568,Everton,0,0,0,Wolves,0,0,0,A
3569,Leicester,0,0,0,Newcastle,0,0,0,A
3570,Southampton,0,0,0,Brighton,0,0,0,A
3571,Aston Villa,0,0,0,Liverpool,1,0,0,A
3572,Arsenal,1,0,0,West Ham,0,0,0,H
3573,Chelsea,1,0,0,Bournemouth,0,1,0,H
3574,Man United,1,0,0,Nott'm Forest,0,1,0,H
3575,Leeds,0,0,1,Man City,1,0,0,A
3576,West Ham,0,0,0,Brentford,0,0,0,A
3577,Liverpool,1,0,0,Leicester,0,0,0,H
3578,Wolves,0,0,0,Man United,1,0,0,A
3579,Bournemouth,0,1,0,Crystal Palace,0,0,2,A
3580,Fulham,0,1,0,Southampton,0,0,0,H
3581,Man City,1,0,0,Everton,0,0,0,D
3582,Newcastle,0,0,0,Leeds,0,0,0,D
3583,Brighton,0,0,0,Arsenal,1,0,0,A
3584,Tottenham,1,0,0,Aston Villa,0,0,0,A
3585,Nott'm Forest,0,1,0,Chelsea,1,0,0,D
3586,Brentford,0,0,0,Liverpool,1,0,0,H
3587,Arsenal,1,0,0,Newcastle,0,0,0,D
3588,Everton,0,0,0,Brighton,0,0,0,A
3589,Leicester,0,0,0,Fulham,0,1,0,A
3590,Man United,1,0,0,Bournemouth,0,1,0,H
3591,Southampton,0,0,0,Nott'm Forest,0,1,0,A
3592,Leeds,0,0,0,West Ham,0,0,0,D
3593,Aston Villa,0,0,0,Wolves,0,0,0,D
3594,Crystal Palace,0,0,0,Tottenham,1,0,0,A
3595,Chelsea,1,0,0,Man City,1,0,0,A
3596,Fulham,0,1,0,Chelsea,1,0,0,H
3597,Aston Villa,0,0,0,Leeds,0,0,0,H
3598,Man United,1,0,0,Man City,1,0,0,H
3599,Brighton,0,0,0,Liverpool,1,0,0,H
3600,Everton,0,0,0,Southampton,0,0,0,A
3601,Nott'm Forest,0,1,0,Leicester,0,0,0,H
3602,Wolves,0,0,0,West Ham,0,0,0,H
3603,Brentford,0,0,0,Bournemouth,0,1,0,H
3604,Chelsea,1,0,1,Crystal Palace,0,0,0,H
3605,Newcastle,0,0,0,Fulham,0,1,0,H
3606,Tottenham,1,0,0,Arsenal,1,0,0,A
3607,Crystal Palace,0,0,0,Man United,1,0,0,D
3608,Man City,1,0,0,Tottenham,1,0,0,H
3609,Liverpool,1,0,0,Chelsea,1,0,0,D
3610,Bournemouth,0,1,0,Nott'm Forest,0,1,0,D
3611,Leicester,0,0,0,Brighton,0,0,0,D
3612,Southampton,0,0,0,Aston Villa,0,0,0,A
3613,West Ham,0,0,0,Everton,0,0,0,H
3614,Crystal Palace,0,0,0,Newcastle,0,0,0,D
3615,Leeds,0,0,0,Brentford,0,0,0,D
3616,Man City,1,0,0,Wolves,0,0,0,H
3617,Arsenal,1,0,0,Man United,1,0,0,H
3618,Fulham,0,1,0,Tottenham,1,0,0,A
3619,Chelsea,1,0,0,Fulham,0,1,0,D
3620,Everton,0,0,0,Arsenal,1,0,0,H
3621,Aston Villa,0,0,0,Leicester,0,0,0,A
3622,Brentford,0,0,0,Southampton,0,0,0,H
3623,Brighton,0,0,0,Bournemouth,0,1,0,H
3624,Man United,1,0,0,Crystal Palace,0,0,0,H
3625,Wolves,0,0,0,Liverpool,1,0,0,H
3626,Newcastle,0,0,0,West Ham,0,0,0,D
3627,Nott'm Forest,0,1,0,Leeds,0,0,0,H
3628,Tottenham,1,0,0,Man City,1,0,0,H
3629,Man United,1,0,1,Leeds,0,0,0,D
3630,West Ham,0,0,0,Chelsea,1,0,0,D
3631,Arsenal,1,0,0,Brentford,0,0,0,D
3632,Crystal Palace,0,0,0,Brighton,0,0,0,D
3633,Fulham,0,1,0,Nott'm Forest,0,1,0,H
3634,Leicester,0,0,0,Tottenham,1,0,1,H
3635,Southampton,0,0,0,Wolves,0,0,0,A
3636,Bournemouth,0,1,0,Newcastle,0,0,0,D
3637,Leeds,0,0,0,Man United,1,0,0,A
3638,Man City,1,0,0,Aston Villa,0,0,0,H
3639,Liverpool,1,0,0,Everton,0,0,0,H
3640,Arsenal,1,0,0,Man City,1,0,0,A
3641,Aston Villa,0,0,0,Arsenal,1,0,0,A
3642,Brentford,0,0,0,Crystal Palace,0,0,0,D
3643,Brighton,0,0,0,Fulham,0,1,0,A
3644,Chelsea,1,0,0,Southampton,0,0,0,A
3645,Everton,0,0,0,Leeds,0,0,0,H
3646,Nott'm Forest,0,1,0,Man City,1,0,0,D
3647,Wolves,0,0,1,Bournemouth,0,1,0,A
3648,Newcastle,0,0,0,Liverpool,1,0,0,A
3649,Man United,1,0,0,Leicester,0,0,0,H
3650,Tottenham,1,0,0,West Ham,0,0,0,H
3651,Fulham,0,1,0,Wolves,0,0,0,D
3652,Everton,0,0,0,Aston Villa,0,0,0,A
3653,Leeds,0,0,0,Southampton,0,0,0,H
3654,Leicester,0,0,0,Arsenal,1,0,0,A
3655,West Ham,0,0,0,Nott'm Forest,0,1,0,H
3656,Bournemouth,0,1,0,Man City,1,0,0,A
3657,Crystal Palace,0,0,0,Liverpool,1,0,0,D
3658,Tottenham,1,0,0,Chelsea,1,0,0,H
3659,Arsenal,1,0,0,Everton,0,0,0,H
3660,Liverpool,1,0,0,Wolves,0,0,0,H
3661,Man City,1,0,0,Newcastle,0,0,1,H
3662,Arsenal,1,0,0,Bournemouth,0,1,0,H
3663,Aston Villa,0,0,0,Crystal Palace,0,0,0,H
3664,Brighton,0,0,0,West Ham,0,0,0,H
3665,Chelsea,1,0,0,Leeds,0,0,0,H
3666,Wolves,0,0,0,Tottenham,1,0,0,H
3667,Southampton,0,0,0,Leicester,0,0,0,H
3668,Nott'm Forest,0,1,0,Everton,0,0,0,D
3669,Liverpool,1,0,0,Man United,1,0,0,H
3670,Brentford,0,0,0,Fulham,0,1,0,H
3671,Bournemouth,0,1,0,Liverpool,1,0,0,H
3672,Everton,0,0,0,Brentford,0,0,0,H
3673,Leeds,0,0,0,Brighton,0,0,0,D
3674,Leicester,0,0,0,Chelsea,1,0,0,A
3675,Tottenham,1,0,0,Nott'm Forest,0,1,0,H
3676,Crystal Palace,0,0,1,Man City,1,0,0,A
3677,Fulham,0,1,0,Arsenal,1,0,0,A
3678,Man United,1,0,0,Southampton,0,0,0,D
3679,West Ham,0,0,0,Aston Villa,0,0,0,D
3680,Newcastle,0,0,0,Wolves,0,0,0,H
3681,Brighton,0,0,0,Crystal Palace,0,0,0,H
3682,Southampton,0,0,0,Brentford,0,0,0,A
3683,Nott'm Forest,0,1,0,Newcastle,0,0,0,A
3684,Aston Villa,0,0,0,Bournemouth,0,1,0,H
3685,Brentford,0,0,0,Leicester,0,0,1,D
3686,Southampton,0,0,0,Tottenham,1,0,0,D
3687,Wolves,0,0,0,Leeds,0,0,0,A
3688,Chelsea,1,0,0,Everton,0,0,0,D
3689,Arsenal,1,0,0,Crystal Palace,0,0,0,H
3690,Man City,1,0,0,Liverpool,1,0,0,H
3691,Arsenal,1,0,0,Leeds,0,0,0,H
3692,Bournemouth,0,1,0,Fulham,0,1,0,H
3693,Brighton,0,0,0,Brentford,0,0,1,D
3694,Crystal Palace,0,0,0,Leicester,0,0,0,H
3695,Nott'm Forest,0,1,0,Wolves,0,0,1,D
3696,Chelsea,1,0,0,Aston Villa,0,0,0,A
3697,West Ham,0,0,0,Southampton,0,0,0,H
3698,Newcastle,0,0,0,Man United,1,0,0,H
3699,Everton,0,0,0,Tottenham,1,0,0,D
3700,Bournemouth,0,1,0,Brighton,0,0,0,A
3701,Leeds,0,0,0,Nott'm Forest,0,1,0,H
3702,Leicester,0,0,0,Aston Villa,0,0,0,A
3703,Chelsea,1,0,0,Liverpool,1,0,0,D
3704,Man United,1,0,0,Brentford,0,0,0,H
3705,West Ham,0,0,0,Newcastle,0,0,0,A
3706,Man United,1,0,0,Everton,0,0,1,H
3707,Aston Villa,0,0,0,Nott'm Forest,0,1,0,H
3708,Brentford,0,0,0,Newcastle,0,0,0,A
3709,Fulham,0,1,0,West Ham,0,0,0,A
3710,Leicester,0,0,1,Bournemouth,0,1,0,A
3711,Tottenham,1,0,1,Brighton,0,0,0,H
3712,Wolves,0,0,0,Chelsea,1,0,0,H
3713,Southampton,0,0,0,Man City,1,0,0,A
3714,Leeds,0,0,0,Crystal Palace,0,0,0,A
3715,Liverpool,1,0,0,Arsenal,1,0,0,D
3716,Aston Villa,0,0,0,Newcastle,0,0,0,H
3717,Chelsea,1,0,0,Brighton,0,0,0,A
3718,Everton,0,0,0,Fulham,0,1,0,A
3719,Southampton,0,0,0,Crystal Palace,0,0,0,A
3720,Tottenham,1,0,0,Bournemouth,0,1,0,A
3721,Wolves,0,0,0,Brentford,0,0,0,H
3722,Man City,1,0,0,Leicester,0,0,0,H
3723,West Ham,0,0,0,Arsenal,1,0,0,D
3724,Nott'm Forest,0,1,0,Man United,1,0,0,A
3725,Leeds,0,0,0,Liverpool,1,0,0,A
3726,Arsenal,1,0,0,Southampton,0,0,0,D
3727,Fulham,0,1,0,Leeds,0,0,0,H
3728,Brentford,0,0,0,Aston Villa,0,0,0,D
3729,Crystal Palace,0,0,0,Everton,0,0,0,D
3730,Leicester,0,0,0,Wolves,0,0,0,H
3731,Liverpool,1,0,0,Nott'm Forest,0,1,0,H
3732,Bournemouth,0,1,0,West Ham,0,0,0,A
3733,Newcastle,0,0,0,Tottenham,1,0,0,H
3734,Wolves,0,0,0,Crystal Palace,0,0,0,H
3735,Aston Villa,0,0,0,Fulham,0,1,0,H
3736,Leeds,0,0,0,Leicester,0,0,0,D
3737,Nott'm Forest,0,1,0,Brighton,0,0,0,H
3738,Chelsea,1,0,0,Brentford,0,0,0,A
3739,West Ham,0,0,0,Liverpool,1,0,0,A
3740,Man City,1,0,0,Arsenal,1,0,0,H
3741,Everton,0,0,1,Newcastle,0,0,0,A
3742,Southampton,0,0,0,Bournemouth,0,1,0,A
3743,Tottenham,1,0,0,Man United,1,0,0,D
3744,Crystal Palace,0,0,0,West Ham,0,0,0,H
3745,Brentford,0,0,0,Nott'm Forest,0,1,0,H
3746,Brighton,0,0,0,Wolves,0,0,0,H
3747,Bournemouth,0,1,0,Leeds,0,0,0,H
3748,Fulham,0,1,0,Man City,1,0,0,A
3749,Man United,1,0,0,Aston Villa,0,0,0,H
3750,Newcastle,0,0,0,Southampton,0,0,0,H
3751,Liverpool,1,0,0,Tottenham,1,0,0,H
3752,Leicester,0,0,0,Everton,0,0,0,D
3753,Arsenal,1,0,0,Chelsea,1,0,0,H
3754,Liverpool,1,0,0,Fulham,0,1,0,H
3755,Man City,1,0,0,West Ham,0,0,0,H
3756,Brighton,0,0,0,Man United,1,0,0,H
3757,Bournemouth,0,1,0,Chelsea,1,0,0,A
3758,Man City,1,0,0,Leeds,0,0,0,H
3759,Tottenham,1,0,0,Crystal Palace,0,0,0,H
3760,Wolves,0,0,0,Aston Villa,0,0,0,H
3761,Liverpool,1,0,0,Brentford,0,0,0,H
3762,Newcastle,0,0,0,Arsenal,1,0,0,A
3763,West Ham,0,0,0,Man United,1,0,0,H
3764,Fulham,0,1,0,Leicester,0,0,0,H
3765,Brighton,0,0,0,Everton,0,0,0,A
3766,Nott'm Forest,0,1,0,Southampton,0,0,0,H
3767,Leeds,0,0,0,Newcastle,0,0,0,D
3768,Aston Villa,0,0,0,Tottenham,1,0,0,H
3769,Chelsea,1,0,0,Nott'm Forest,0,1,0,D
3770,Crystal Palace,0,0,0,Bournemouth,0,1,0,H
3771,Man United,1,0,0,Wolves,0,0,0,H
3772,Southampton,0,0,0,Fulham,0,1,0,A
3773,Brentford,0,0,0,West Ham,0,0,0,H
3774,Everton,0,0,0,Man City,1,0,0,A
3775,Arsenal,1,0,0,Brighton,0,0,0,A
3776,Leicester,0,0,0,Liverpool,1,0,0,A
3777,Newcastle,0,0,0,Brighton,0,0,0,H
3778,Tottenham,1,0,0,Brentford,0,0,0,A
3779,Bournemouth,0,1,0,Man United,1,0,0,A
3780,Fulham,0,1,0,Crystal Palace,0,0,0,D
3781,Liverpool,1,0,0,Aston Villa,0,0,0,D
3782,Wolves,0,0,0,Everton,0,0,0,D
3783,Nott'm Forest,0,1,0,Arsenal,1,0,0,H
3784,West Ham,0,0,0,Leeds,0,0,1,H
3785,Brighton,0,0,0,Southampton,0,0,0,H
3786,Man City,1,0,0,Chelsea,1,0,0,H
3787,Newcastle,0,0,0,Leicester,0,0,0,D
3788,Brighton,0,0,0,Man City,1,0,0,D
3789,Man United,1,0,0,Chelsea,1,0,0,H
3790,Arsenal,1,0,0,Wolves,0,0,0,H
3791,Aston Villa,0,0,0,Brighton,0,0,0,H
3792,Brentford,0,0,0,Man City,1,0,0,H
3793,Chelsea,1,0,0,Newcastle,0,0,0,D
3794,Crystal Palace,0,0,0,Nott'm Forest,0,1,0,D
3795,Everton,0,0,0,Bournemouth,0,1,0,H
3796,Leeds,0,0,0,Tottenham,1,0,0,A
3797,Leicester,0,0,0,West Ham,0,0,0,H
3798,Man United,1,0,0,Fulham,0,1,0,H
3799,Southampton,0,0,0,Liverpool,1,0,0,D
